_,Id,Name,RecordType,RecordType.Name,BillingLongitude,BillingLatitude
[Account],0013l00002OKDonAAH,Holy Cross Catholic Chapel,[RecordType],Church,-95.364292,29.757282
[Account],0013l00002OKDooAAH,Antioch Missionary Baptist Church,[RecordType],Church,-95.371345,29.756188
[Account],0013l00002OKDopAAH,Hello Church!,[RecordType],Church,-95.384968,29.744736
[Account],0013l00002BOxkEAAT,The Church of Humble Pentecostal,[RecordType],Church,-95.25005,29.980119
[Account],0013l00002Cj5pwAAB,Revival House Church,[RecordType],Church,-95.455336,30.058892
[Account],0011N00001tVvGUQA0,The Rock Church,[RecordType],Church,-95.4021,29.0372
[Account],0011N00001tVvFRQA0,The Lighthouse of Lake Jackson,[RecordType],Church,-95.421997,29.026088
[Account],0011N00001tVvExQAK,The Carpenter's House,[RecordType],Church,,
[Account],0011N00001tVvGtQAK,First United Methodist Church - Freeport,[RecordType],Church,-95.36765,28.95544
[Account],0011N00001tVvIfQAK,Father's House Church - Jones Creek,[RecordType],Church,-95.46119,28.966776
[Account],0011N00001tVvIgQAK,Spirit of Praise Church,[RecordType],Church,-95.350261,28.9447
[Account],0011N00001tVvGjQAK,Willow Church,[RecordType],Church,-95.425634,29.045059
[Account],0011N00001tVvHDQA0,First United Methodist Church - Lake Jackson,[RecordType],Church,-95.442037,29.03252
[Account],0011N00001tVvHcQAK,New Birth Church,[RecordType],Church,-95.36509,28.962056
[Account],0011N00001tVvG0QAK,Rehoboth Restored Ministries,[RecordType],Church,-95.414104,29.016869
[Account],0011N00001tVRffQAG,Waypoint Community Church,[RecordType],Church,-95.816768,29.684139
[Account],0011N00001VYT2QQAX,Unitarian Fellowship of Houston - NOT A CHURCH,[RecordType],Church,-95.484302,29.796845
[Account],0011N00001VZKd3QAH,Seven Mile Road Community Church,[RecordType],Church,,
[Account],0011N00001VYEFqQAP,Unity Baptist Church - Porter,[RecordType],Church,-95.240464,30.07569
[Account],0011N00001mg70YQAQ,Life Church Fort Bend,[RecordType],Church,-95.676587,29.575647
[Account],0013l00002HjlLSAAZ,Relentless Church,[RecordType],Church,,
[Account],0013l00002L0a0OAAR,Boynton Chapel UMC,[RecordType],Church,,
[Account],0011N00001rkTvhQAE,Walking in Victory Church,[RecordType],Church,,
[Account],0011N00001rkTwLQAU,Jericho Road Renewal,[RecordType],Church,,
[Account],0011N00001W0otNQAR,City Church Houston,[RecordType],Church,-95.363932,29.753601
[Account],0011N00001W0sgWQAR,Elevate People,[RecordType],Church,-95.344304,29.760844
[Account],0011N00001W0siDQAR,River Pointe Church (Missouri City),[RecordType],Church,-95.555627,29.54824
[Account],0013l0000219k5ZAAQ,Trinity East End,[RecordType],Church,,
[Account],0011N00001rkTv3QAE,Faith Fellowship Church of Fort Bend,[RecordType],Church,-95.544224,29.580622
[Account],0013l0000219k5KAAQ,Northshore Community Fellowship of Faith,[RecordType],Church,,
[Account],0013l00002Hk5QVAAZ,Holy Family Episcopal Church,[RecordType],Church,-95.2655,29.992
[Account],0011N00001iV9SuQAK,Christ Temple of Deliverance,[RecordType],Church,-95.516236,29.579545
[Account],0011N00001jzftIQAQ,Parish of the Nativity,[RecordType],Church,-96.347443,29.589321
[Account],0011N00001k08PVQAY,Independence Heights Missionary Baptist Church,[RecordType],Church,-95.429301,29.819289
[Account],0011N00001jzf9WQAQ,Praise Deliverance Church,[RecordType],Church,-95.339157,29.784325
[Account],0011N00001jzdElQAI,Rennaissance Community Church,[RecordType],Church,,
[Account],0011N00001jzdPBQAY,The Texas Annual Conference of the United Methodist Church,[RecordType],Church,-95.387364,29.727872
[Account],0011N00001iV9ftQAC,Reigning Glory Church,[RecordType],Church,,
[Account],0011N00001ivLIFQA2,New Beginnings Church of North Houston,[RecordType],Church,-95.348031,30.048874
[Account],0011N00001ivLSjQAM,North Central Church - An Assemblies of God Fellowship,[RecordType],Church,-95.405966,30.067564
[Account],0011N00001ivLGFQA2,St. Timothy's Anglican Church,[RecordType],Church,-95.517334,30.022329
[Account],0011N00001iV9isQAC,Good Shepherd Apostolic Church,[RecordType],Church,,
[Account],0011N00001ivQyoQAE,Rosenberg 1st Church of God,[RecordType],Church,,
[Account],0011N00001jxhktQAA,Divine Mercy Assembly of God,[RecordType],Church,-95.584283,29.914251
[Account],0011N00001jxhiOQAQ,Good News Church,[RecordType],Church,-95.575032,29.686395
[Account],0011N00001ivLP1QAM,New Beginnings Church - Spring,[RecordType],Church,-95.41408,30.077367
[Account],0011N00001jzfa0QAA,Woodlands Church,[RecordType],Church,,
[Account],0011N00001k079lQAA,Abundant Faith Christian Center,[RecordType],Church,-95.246762,29.966261
[Account],0011N00001jzL8PQAU,The City of Faith,[RecordType],Church,-95.248357,29.968493
[Account],0011N00001jzfQEQAY,Ministerio Luz a las Naciones Houston,[RecordType],Church,-95.469212,29.861265
[Account],0011N00001jzfjXQAQ,St. Mary Magdalene Catholic Church,[RecordType],Church,-95.257563,29.99049
[Account],0011N00001K0lFmQAJ,Kendleton Church of God in Christ,[RecordType],Church,-96.003777,29.450684
[Account],0011N00001K0XdBQAV,Community of Hope Church,[RecordType],Church,,
[Account],0011N00001K0hOTQAZ,The United Methodist Church of the Resurrection,[RecordType],Church,-94.641861,38.879793
[Account],0011N00001K0hKJQAZ,Grace Community Church,[RecordType],Church,-95.1407,29.5768
[Account],0011N00001K0ISDQA3,Christian Bible Fellowship Church of Rosenberg,[RecordType],Church,-95.785065,29.563858
[Account],0011N00001K0hJgQAJ,Antioch Houston Community Church,[RecordType],Church,-95.2005,29.5312
[Account],0011N00001k0E27QAE,The Kingdom Outreach Church,[RecordType],Church,-95.470385,29.582585
[Account],0011N00001k0E3jQAE,Iglesia Apostólica Port Arthur,[RecordType],Church,-93.927245,29.922601
[Account],0011N00001k0DJhQAM,Vida Comunidad Cristiana,[RecordType],Church,-95.472884,29.621899
[Account],0011N00001k0E9hQAE,Northeast Ministerial Alliance,[RecordType],Church,,
[Account],0011N00001k0DrvQAE,RCCG Everlasting Arms,[RecordType],Church,-95.606219,29.702516
[Account],0011N00001oo7BoQAI,First Baptist Church of Liberty,[RecordType],Church,-94.795634,30.061495
[Account],0011N00001k0ClYQAU,Memorial Baptist Church - Navasota,[RecordType],Church,,
[Account],0011N00001k0D64QAE,The Harvest,[RecordType],Church,-95.397492,29.954851
[Account],0011N00001onhTZQAY,Restoration Community Church,[RecordType],Church,-95.34807,29.693864
[Account],0013l00002OJjfGAAT,The Fountain of Praise,[RecordType],Church,-95.496148,29.62233
[Account],0013l00002OJjfFAAT,Brookfield Baptist Church,[RecordType],Church,-95.468542,29.615323
[Account],0011N00001o3HaWQAU,The Daily Bread Church,[RecordType],Church,-95.491983,30.04427
[Account],0013l00002L0ZynAAF,Trinity United Methodist,[RecordType],Church,,
[Account],0013l00002NLypoAAD,St Angela Merici Catholic Church,[RecordType],Church,-95.534228,29.51435
[Account],0013l00002NLyppAAD,Houston's First Baptist Church,[RecordType],Church,-95.528297,29.512909
[Account],0013l00002NLypqAAD,The Harvest United Methodist Church,[RecordType],Church,-95.532053,29.515162
[Account],0013l00002NLyprAAD,Divine Savior Church,[RecordType],Church,-95.510842,29.483336
[Account],0013l00002NLypsAAD,Full Gospel Church In India,[RecordType],Church,-95.540615,29.542954
[Account],0013l00002NLyptAAD,The Church of Jesus Christ of Latter-Day Saints - Sienna Plantation Ward,[RecordType],Church,-95.524429,29.485808
[Account],0013l00002NLypvAAD,Christ Character Church,[RecordType],Church,-95.472724,29.525711
[Account],0013l00002NLypwAAD,Methodist Church,[RecordType],Church,-95.479123,29.531225
[Account],0013l00002NLypxAAD,Ebenezer Church,[RecordType],Church,-95.527243,29.534291
[Account],0013l00002NLypyAAD,Methodist Church,[RecordType],Church,-95.475533,29.532145
[Account],0013l00002NLypzAAD,Methodist Church,[RecordType],Church,-95.538726,29.575678
[Account],0013l00002NLyq0AAD,Sugar Creek Baptist Church - Missouri City,[RecordType],Church,-95.550375,29.551288
[Account],0013l00002NLyq1AAD,Christian Bible Church,[RecordType],Church,-95.524497,29.579263
[Account],0013l00002NLyq2AAD,Calvary Southwest Houston,[RecordType],Church,-95.549014,29.540794
[Account],0013l00002NMsnXAAT,Saints Chapel Church of God,[RecordType],Church,-95.351062,29.797919
[Account],0013l00002NMsnYAAT,Bread for Life Church,[RecordType],Church,-95.362216,29.792909
[Account],0013l00002NMsnZAAT,Houston's Franklin Avenue Baptist,[RecordType],Church,-95.361239,29.797747
[Account],0013l00002NMsnaAAD,Church of the Living God Cwff,[RecordType],Church,-95.350761,29.796052
[Account],0013l00002NMsnbAAD,Lindale Assembly of God,[RecordType],Church,-95.365268,29.814868
[Account],0013l00002NMsncAAD,Second Christian Church,[RecordType],Church,-95.363144,29.803642
[Account],0013l00002NMsndAAD,The Sanctuary of Houston,[RecordType],Church,-95.367643,29.800108
[Account],0013l00002NMsneAAD,Restoration of Bible Fellowship Church,[RecordType],Church,-95.362131,29.788327
[Account],0013l00002NMsnfAAD,True Delivrrance church,[RecordType],Church,-95.354048,29.799357
[Account],0013l00002NMsngAAD,St Patrick Catholic Church,[RecordType],Church,-95.355902,29.804649
[Account],0013l00002NMsnhAAD,Church,[RecordType],Church,-95.338537,29.821862
[Account],0013l00002NMsniAAD,The Church at 1548 Heights,[RecordType],Church,-95.397318,29.79973
[Account],0013l00002NMsnjAAD,Houston Robertson Spanish Seventh-day Adventist Church,[RecordType],Church,-95.357064,29.799558
[Account],0013l00002NM7SfAAL,The Crossing Community Church,[RecordType],Church,-95.424418,29.627616
[Account],0013l00002NM7SgAAL,ES Community Church,[RecordType],Church,-95.448712,29.628621
[Account],0013l00002NM7ShAAL,Lily of the Valley Church of God in Christ,[RecordType],Church,-95.431321,29.627559
[Account],0013l00002NM7SiAAL,Metropolitan CME Church,[RecordType],Church,-95.383067,29.662188
[Account],0013l00002NM7SjAAL,Bethel Church Ucc,[RecordType],Church,-95.372133,29.617354
[Account],0013l00002NM7SkAAL,The Holy Trinity Church,[RecordType],Church,-95.380594,29.656712
[Account],0013l00002NM7SlAAL,Church on the Rock,[RecordType],Church,-95.355286,29.660358
[Account],0013l00002NM7SmAAL,Abiding Faith United Methodist Church,[RecordType],Church,-95.417963,29.59863
[Account],0013l00002NLShLAAX,Covenant Baptist Church,[RecordType],Church,-95.160161,29.994766
[Account],0013l00002NLShMAAX,Lake Houston Church of Christ,[RecordType],Church,-95.152574,29.998692
[Account],0013l00002NLShNAAX,Dominion Church International,[RecordType],Church,-95.170946,29.964775
[Account],0013l00002NLShOAAX,Praise & Deliverance Community Church,[RecordType],Church,-95.184449,29.998762
[Account],0013l00002NLShPAAX,Christ The King Episcopal Church,[RecordType],Church,-95.150073,30.001727
[Account],0013l00002NMhXmAAL,Genesis Community Church,[RecordType],Church,-95.475712,30.050267
[Account],0013l00002NMhXnAAL,Champion Life Centre,[RecordType],Church,-95.463402,30.070474
[Account],0013l00002NMhXoAAL,Graceland Church & Ministries,[RecordType],Church,-95.472751,30.085562
[Account],0013l00002NMhXpAAL,The Pathway Church,[RecordType],Church,-95.496092,30.068334
[Account],0013l00002NMhXqAAL,Christ Church of Houston Texas,[RecordType],Church,-95.460335,30.038497
[Account],0013l00002NMhXrAAL,Hilltop Church,[RecordType],Church,-95.48212,30.084361
[Account],0013l00002NMhYHAA1,Champions Community Church,[RecordType],Church,-95.497591,29.969342
[Account],0013l00002NMhYIAA1,New Anthem Church,[RecordType],Church,-95.500822,29.964998
[Account],0013l00002NMhYJAA1,Christchurch Baptist Fellowship,[RecordType],Church,-95.51026,29.973173
[Account],0013l00002NMhYKAA1,Inner Peace Cathedral Community Church,[RecordType],Church,-95.487804,29.974189
[Account],0013l00002NMhYLAA1,Church of God of Prophecy,[RecordType],Church,-95.516035,29.975782
[Account],0013l00002NMhYMAA1,Church of Christ in Champions,[RecordType],Church,-95.540147,29.978739
[Account],0013l00002NMhYNAA1,Christian Love Baptist Church,[RecordType],Church,-95.493998,29.974311
[Account],0013l00002NMhYOAA1,The House Of Praise Worship Center,[RecordType],Church,-95.521359,29.966489
[Account],0013l00002NMhYPAA1,Providence Community Church,[RecordType],Church,-95.511559,29.983851
[Account],0013l00002NMhYQAA1,Providence Community Church,[RecordType],Church,-95.503763,29.974913
[Account],0013l00002IXqApAAL,Creek's End Church,[RecordType],Church,-95.499657,30.063359
[Account],0013l00002IXqAqAAL,Trinity Klein Lutheran Church,[RecordType],Church,-95.501967,30.047054
[Account],0013l00002IXqArAAL,Houston Northwest Seventh-day Adventist Church,[RecordType],Church,-95.53215,30.048745
[Account],0013l00002Iai3MAAR,Church,[RecordType],Church,-95.500481,29.922908
[Account],0013l00002Iai3NAAR,Cathedral of Life Church,[RecordType],Church,-95.498522,29.951917
[Account],0013l00002Iai3OAAR,Victory Christian Center,[RecordType],Church,-95.517467,29.947556
[Account],0013l00002Iai3PAAR,Greater Faith Church,[RecordType],Church,-95.503652,29.954984
[Account],0013l00002IaiCMAAZ,Church of Champions,[RecordType],Church,-95.530184,29.966198
[Account],0013l00002IaiCNAAZ,Hope Community Evangelical Covenant Church,[RecordType],Church,-95.500822,29.964998
[Account],0013l00002IaiCOAAZ,First Metropolitan Church,[RecordType],Church,-95.547791,29.898733
[Account],0013l00002IaiCPAAZ,NW Baptist Church of Jesus Church,[RecordType],Church,-95.521311,29.905092
[Account],0013l00002IaiCQAAZ,City of Faith Church,[RecordType],Church,-95.548569,29.933266
[Account],0013l00002IaiCRAAZ,Faith Church,[RecordType],Church,-95.52613,29.890318
[Account],0013l00002IaiCSAAZ,Grace Romanian Pentecostal Church,[RecordType],Church,-95.478547,29.950965
[Account],0013l00002IaiCTAAZ,First Church of the Nazarene,[RecordType],Church,-95.556546,29.913706
[Account],0013l00002IaiCUAAZ,New Destiny Praise and Worship Center,[RecordType],Church,-95.485715,29.944173
[Account],0013l00002IXqAsAAL,HISplace Family Church,[RecordType],Church,-95.500146,30.084146
[Account],0013l00002IXqAoAAL,St Anthony the Great Orthodox Church,[RecordType],Church,-95.53342,30.074694
[Account],0013l00002IXqAtAAL,Believers Fellowship Baptist Church,[RecordType],Church,-95.498578,30.076215
[Account],0013l00002IXqAuAAL,The Church of Jesus Christ of Latter-day Saints,[RecordType],Church,-95.569898,30.054563
[Account],0013l00002IXqAvAAL,Above and Beyond Fellowship,[RecordType],Church,-95.495374,30.063487
[Account],0013l00002NM7FvAAL,West Lake Church,[RecordType],Church,-95.2065,29.9248
[Account],0013l00002NM7FwAAL,Woodlands Church Atascocita,[RecordType],Church,-95.164709,29.982008
[Account],0013l00002NM7FxAAL,Cathedral of Praise Assembly,[RecordType],Church,-95.208986,29.885966
[Account],0013l00002IXqAwAAL,The Church of Jesus Christ of Latter-day Saints,[RecordType],Church,-95.503722,30.032919
[Account],0013l00002IXqAxAAL,Iglesia A Todas Las Naciones,[RecordType],Church,-95.543873,30.043363
[Account],0013l00002NLuVGAA1,City Life Church,[RecordType],Church,-95.384235,29.69569
[Account],0013l00002Kzqx1AAB,Sugar Creek Baptist Church- Rosenberg,[RecordType],Church,,
[Account],0013l00002NLQi6AAH,Redeeming Word Community Church,[RecordType],Church,-95.377125,30.01422
[Account],0013l00002NLSW1AAP,Kingwood Church of Christ,[RecordType],Church,-95.214312,30.054369
[Account],0013l00002NLSW3AAP,Kingwood First Baptist Church,[RecordType],Church,-95.21078,30.060063
[Account],0013l00002NLSW4AAP,Christ the King Lutheran Church,[RecordType],Church,-95.188839,30.061501
[Account],0013l00002NLSW5AAP,St. Martha's Family Life Center,[RecordType],Church,-95.222718,30.071929
[Account],0013l00002NLSW6AAP,Providence Orthodox Presbyterian Church,[RecordType],Church,-95.209836,30.067364
[Account],0013l00002NLSW7AAP,Holy Comforter Lutheran Church,[RecordType],Church,-95.219607,30.043619
[Account],0013l00002NLSW8AAP,New Life Church On Northpark,[RecordType],Church,-95.183252,30.070452
[Account],0013l00002NLSW9AAP,The Church of Jesus Christ of Latter-day Saints,[RecordType],Church,-95.183468,30.047074
[Account],0013l00002NLSWAAA5,The Church of Jesus Christ of Latter-day Saints,[RecordType],Church,-95.192482,30.066461
[Account],0013l00002NLSWBAA5,St Martha Catholic Church,[RecordType],Church,-95.221329,30.071926
[Account],0013l00002NLSWCAA5,Crossroads Church Kingwood,[RecordType],Church,-95.228371,30.028183
[Account],0013l00002HkxHRAAZ,Arabic Christian Church,[RecordType],Church,-95.534234,29.86464
[Account],0013l00002KyqzQAAR,Providence Church,[RecordType],Church,-95.194598,29.998667
[Account],0013l00002KyqzRAAR,Church,[RecordType],Church,-95.258075,29.997477
[Account],0013l00002KyqzSAAR,Church of Christ In Humble,[RecordType],Church,-95.259837,29.998431
[Account],0013l00002KyqzTAAR,Joy Lutheran Church,[RecordType],Church,-95.197174,29.927557
[Account],0013l00002KyqzVAAR,The City Of Faith Church,[RecordType],Church,-95.248357,29.968493
[Account],0013l00002HmysOAAR,Words-Life Outreach Ministry,[RecordType],Church,-95.370911,28.974954
[Account],0013l00002HmysPAAR,New Jerusalem Baptist Church,[RecordType],Church,-95.367936,28.975036
[Account],0013l00002HmysQAAR,Iglesia Evangelica Cristiana,[RecordType],Church,-95.369415,28.96896
[Account],0013l00002HmysRAAR,Greater First St Emmanuel Church,[RecordType],Church,-95.365133,28.979451
[Account],0013l00002HmysSAAR,First Presbyterian Church,[RecordType],Church,-95.364602,28.954621
